datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2017-10-11 20:00:00,282.32,284.29,290.23,284.45,296.33,296.06,297.75,305.49,292.21,292.59,297.37,295.61,300.55,288.48,285.61,287.87,287.45,291.13,287.83,302.14,284.75,303.63,303.69,303.28,296.86,283.56,295.4,295.4,283.8,292.0,287.362,295.71,299.15,297.912,297.912,295.76
2017-10-11 21:00:00,283.14,285.27,291.74,285.25,297.28,296.79,299.91,306.59,293.7,293.6,298.04,296.4,300.9,289.82,285.86,288.01,287.45,290.54,287.34,302.74,284.55,303.46,303.23,303.16,296.98,283.35,294.98,294.56,283.15,291.77,287.362,295.15,298.15,297.912,297.912,295.15
2017-10-11 22:00:00,283.55,285.9,293.31,285.37,297.54,297.22,302.35,306.96,294.73,294.27,298.04,296.77,301.03,290.16,286.08,287.73,287.42,289.34,287.76,302.78,284.16,302.63,302.6,302.64,296.58,283.16,294.15,293.9,283.15,290.74,287.362,295.15,297.15,297.912,297.912,295.15
2017-10-11 23:00:00,283.77,286.29,294.06,285.45,297.94,296.3,302.74,307.55,294.45,294.38,297.94,296.48,300.25,290.32,285.8,287.72,287.15,288.54,287.56,301.95,284.16,301.81,300.48,301.81,294.75,282.36,293.16,292.45,282.45,289.91,285.176,294.15,290.651,297.676,297.676,294.15
2017-10-12 00:00:00,284.15,285.13,293.74,285.82,297.61,295.48,302.34,307.52,293.7,292.82,296.04,294.9,297.81,289.82,285.29,287.45,286.76,288.14,287.37,299.88,284.15,299.96,298.15,301.15,293.87,281.36,292.49,292.22,281.45,289.49,285.176,293.15,290.651,297.676,297.676,293.15
2017-10-12 01:00:00,283.39,284.03,292.83,283.96,296.6,295.07,301.14,307.37,291.93,289.51,294.28,292.68,296.24,287.65,284.23,287.16,286.75,288.14,287.36,298.05,284.38,299.16,297.48,300.15,293.01,281.38,291.99,291.9,281.47,288.92,285.176,292.15,294.15,297.676,297.676,292.15
2017-10-12 02:00:00,282.34,283.16,291.08,283.03,294.63,293.08,299.66,306.15,288.64,285.96,292.77,291.21,295.13,286.63,284.08,286.87,287.15,287.15,287.36,296.54,284.26,298.65,296.9,300.04,292.57,281.17,291.99,291.4,281.12,288.66,283.838,292.15,289.288,297.488,297.488,292.15
2017-10-12 03:00:00,280.92,281.79,289.6,282.48,292.75,291.73,298.12,304.15,286.89,284.52,292.16,290.46,294.46,285.32,284.02,286.44,287.07,287.15,287.15,295.81,284.35,298.15,296.06,300.15,292.15,281.1,291.82,291.15,280.15,288.0,283.838,293.68,289.288,291.15,291.15,293.72
2017-10-12 04:00:00,280.32,281.02,288.33,282.15,291.65,291.32,296.98,301.27,285.08,283.06,291.04,289.58,293.91,284.67,284.01,286.3,286.85,287.15,287.42,295.44,284.25,297.54,295.73,300.15,291.48,280.85,291.74,290.82,279.15,287.84,283.838,293.26,293.64,291.15,291.15,293.37
2017-10-12 05:00:00,280.09,281.03,287.78,281.37,290.93,290.81,294.46,299.29,284.37,282.15,290.72,288.77,293.24,283.49,284.43,286.3,286.88,287.15,287.42,294.85,284.06,297.22,295.06,300.02,291.31,281.14,291.57,290.32,278.47,287.08,291.44,292.71,292.66,291.15,291.15,292.76
2017-10-12 06:00:00,280.66,281.3,286.51,280.7,290.84,291.6,294.29,296.99,283.86,281.48,290.81,288.64,293.01,282.82,284.72,286.16,286.7,287.15,287.42,294.36,284.06,296.2,294.81,299.41,290.64,281.88,291.32,289.48,278.15,286.9,291.44,294.15,294.15,291.46,291.64,294.15
2017-10-12 07:00:00,280.12,280.87,285.7,280.46,290.3,291.38,293.63,296.0,282.5,281.83,290.15,288.08,292.36,281.94,285.15,286.15,286.6,287.15,287.19,294.48,283.45,296.23,294.78,299.29,290.97,281.39,290.32,289.07,277.8,286.74,291.44,297.15,295.66,293.37,293.55,297.15
2017-10-12 08:00:00,280.39,280.54,285.23,280.58,289.68,291.3,292.42,294.53,282.31,280.61,290.03,287.53,292.26,281.56,285.36,286.15,286.51,287.15,287.18,293.76,283.55,296.06,294.14,299.58,290.48,281.88,289.32,288.48,277.47,286.15,297.732,298.15,298.15,295.77,296.01,298.15
2017-10-12 09:00:00,280.13,280.66,284.77,280.59,289.38,291.39,291.73,294.01,280.78,280.51,290.03,287.53,291.91,281.15,285.5,286.15,286.6,287.15,286.94,293.75,283.49,295.66,294.06,299.3,290.29,280.87,288.49,287.9,276.8,286.16,297.732,298.15,298.39,297.56,297.62,298.15
2017-10-12 10:00:00,280.09,281.16,284.4,280.59,289.29,291.54,291.19,292.51,280.28,279.97,289.49,287.4,291.92,281.46,285.5,286.16,286.6,287.15,286.96,293.6,283.59,296.02,294.14,298.53,290.13,281.39,288.06,287.65,276.45,285.82,297.732,299.15,298.69,298.74,298.68,299.15
2017-10-12 11:00:00,280.61,281.3,283.59,280.92,289.3,291.53,290.75,291.66,279.98,280.17,289.66,286.96,291.38,282.15,285.48,286.3,286.51,287.15,286.96,292.94,283.35,295.87,294.31,298.16,289.72,281.9,287.61,287.23,276.12,285.16,299.379,299.15,299.88,299.74,299.68,299.15
2017-10-12 12:00:00,280.88,281.44,283.21,281.27,289.3,291.38,289.07,290.99,280.04,280.08,290.4,286.96,291.69,282.14,285.62,286.15,286.65,287.15,286.96,292.61,283.45,294.98,294.31,297.52,289.86,282.97,287.57,286.69,275.8,284.57,299.379,299.15,300.31,299.74,299.68,299.15
2017-10-12 13:00:00,280.86,281.28,282.05,281.26,289.65,290.93,289.4,291.17,279.52,280.0,289.93,287.33,292.36,282.14,285.68,286.27,286.65,287.15,286.81,292.24,283.6,296.33,295.33,298.04,289.86,283.36,287.57,286.23,276.45,284.9,299.379,299.15,301.69,299.74,299.68,299.15
2017-10-12 14:00:00,279.92,281.28,281.48,281.25,289.57,290.7,288.24,289.86,280.54,280.81,292.65,290.46,295.25,282.14,285.75,286.43,286.54,287.15,286.62,293.95,283.7,298.49,296.33,299.39,290.29,283.35,287.82,287.07,279.77,285.56,296.528,299.15,302.01,300.34,300.22,299.15
2017-10-12 15:00:00,280.11,281.65,281.69,280.85,288.79,290.31,289.04,290.48,285.07,283.3,295.48,294.15,298.26,282.8,286.21,286.28,286.95,287.54,287.54,294.74,284.37,300.15,297.81,300.03,290.15,283.76,288.23,287.61,283.12,286.48,296.528,298.71,303.66,299.15,299.15,298.76
2017-10-12 16:00:00,280.18,281.77,283.06,280.85,289.15,291.08,291.99,293.44,289.63,288.72,296.25,296.27,300.7,283.8,286.58,286.99,287.34,288.35,287.68,297.37,284.81,301.14,299.96,301.16,290.43,284.76,288.74,288.45,285.45,286.98,296.528,297.71,302.66,297.56,297.62,297.76
2017-10-12 17:00:00,280.35,282.4,286.23,280.93,290.38,292.37,294.02,297.38,291.43,291.5,299.53,298.42,302.47,284.49,287.42,287.16,287.35,288.92,287.99,298.44,285.38,301.97,300.7,301.77,290.57,285.77,288.9,289.48,286.8,287.3,290.878,297.15,301.66,295.96,296.08,297.15
2017-10-12 18:00:00,281.57,283.14,289.33,281.15,291.97,294.15,296.92,300.04,293.91,293.94,300.51,300.28,303.59,286.47,288.07,287.43,287.15,289.89,288.82,300.35,285.59,302.64,301.15,300.93,290.85,286.39,289.23,290.15,287.8,287.82,290.878,297.15,300.66,297.15,297.15,297.15
2017-10-12 19:00:00,281.97,283.38,290.82,281.55,293.77,295.3,298.52,302.04,296.46,296.04,302.28,301.65,304.65,287.96,289.36,288.14,287.6,289.89,289.66,301.45,285.7,302.47,302.06,302.02,291.42,287.4,289.32,290.65,288.15,287.69,290.878,297.15,300.17,297.15,297.15,297.15
2017-10-12 20:00:00,282.19,284.14,292.99,281.93,294.91,295.65,299.35,304.15,297.44,296.92,302.66,302.65,305.03,290.28,289.86,288.57,288.06,290.14,290.13,302.23,286.24,303.33,302.06,302.15,291.71,287.58,289.24,290.48,288.8,287.48,286.571,296.71,299.66,297.15,297.15,296.76
2017-10-12 21:00:00,282.8,286.14,293.9,282.37,296.21,296.08,300.15,305.15,298.17,297.82,303.03,303.34,304.92,292.16,290.48,289.14,288.33,290.39,290.76,302.6,286.64,302.31,300.89,301.77,292.25,288.18,289.24,290.15,288.15,286.65,286.571,296.26,298.64,297.946,297.946,296.37
2017-10-12 22:00:00,282.53,286.14,295.14,282.44,296.88,296.41,300.74,306.04,299.16,298.26,303.4,303.53,305.04,294.56,290.68,289.29,288.71,290.14,290.76,302.33,286.59,301.81,299.48,301.4,290.81,287.99,288.82,289.69,287.8,286.08,286.571,295.15,297.15,297.946,297.946,295.15
2017-10-12 23:00:00,282.76,285.72,295.32,282.65,297.16,296.08,300.96,306.45,299.16,298.04,303.17,302.96,304.26,294.81,290.15,289.15,288.6,289.89,290.37,300.79,286.7,300.82,297.87,301.28,290.44,287.98,287.91,288.45,285.8,284.78,284.396,295.15,290.296,298.046,298.046,295.15
2017-10-13 00:00:00,283.17,285.03,294.99,282.85,296.87,295.48,300.46,306.25,297.91,296.41,300.93,300.84,302.04,294.49,289.22,288.02,288.49,288.38,290.38,297.87,286.94,299.66,296.88,300.9,289.45,288.17,287.16,287.76,283.77,283.16,284.396,295.15,290.296,298.046,298.046,295.15
2017-10-13 01:00:00,282.76,284.54,293.74,282.75,296.1,295.08,299.63,306.25,294.89,292.4,297.93,298.71,300.02,292.65,287.75,286.15,288.15,288.15,289.98,294.82,287.15,298.66,296.33,300.52,288.87,288.55,287.08,287.14,282.8,281.38,284.396,295.15,290.296,298.046,298.046,295.15
2017-10-13 02:00:00,282.16,283.53,291.59,282.05,294.33,293.43,298.0,305.04,293.6,288.3,297.4,297.84,299.15,291.14,286.81,285.13,287.95,287.39,289.57,292.73,287.15,297.79,295.88,300.26,289.01,288.36,286.99,286.45,281.47,280.62,283.169,294.15,288.669,298.269,298.269,294.15
2017-10-13 03:00:00,281.57,283.4,288.44,282.05,292.78,292.39,295.12,301.93,292.36,286.27,296.52,297.55,298.52,290.47,286.35,285.11,287.94,286.37,289.59,292.59,287.15,296.34,295.42,299.71,288.68,288.38,286.32,285.84,280.15,280.24,283.169,294.15,295.15,293.15,293.15,294.15
2017-10-13 04:00:00,281.35,282.16,287.68,281.71,291.48,291.89,293.75,300.15,291.33,284.27,295.9,297.02,297.92,289.98,285.86,284.85,288.14,285.62,289.44,292.03,287.05,296.26,295.06,299.94,288.66,288.15,285.61,285.45,280.12,279.1,283.169,294.15,294.66,289.23,289.5,294.15
2017-10-13 05:00:00,281.14,281.65,286.08,281.35,291.08,290.91,292.11,297.78,289.33,282.49,295.66,296.02,296.7,289.97,285.55,284.86,287.94,284.64,288.44,290.93,286.75,296.56,294.96,299.52,288.51,287.65,285.43,285.56,279.15,278.52,290.732,294.15,293.15,289.18,289.48,294.15
2017-10-13 06:00:00,280.88,281.78,284.59,281.15,290.84,290.21,291.3,296.97,287.67,280.94,295.52,295.55,296.37,289.63,285.22,284.71,287.94,283.88,287.91,290.73,286.71,296.24,294.15,298.77,288.66,287.67,285.34,284.84,279.45,278.1,290.732,295.04,294.15,291.37,291.55,294.93
2017-10-13 07:00:00,280.37,281.72,284.61,280.7,290.06,289.68,291.24,295.65,287.32,280.72,294.71,294.96,296.03,289.28,284.95,284.57,287.74,283.13,287.67,290.33,287.04,295.81,293.78,298.66,288.63,287.66,285.61,284.503239378,279.12,278.01,292.051,297.15,296.15,294.78,295.02,297.15
2017-10-13 08:00:00,280.41,281.73,283.8,280.56,289.6,289.29,290.03,294.18,288.57,279.93,294.9,294.4,296.02,289.63,284.28,284.42,286.95,282.89,287.71,291.03,286.84,297.21,292.9,298.27,288.33,287.66,285.7,284.15,278.45,277.85,297.348,298.59,297.66,296.37,296.55,298.54
2017-10-13 09:00:00,279.92,280.66,283.51,280.25,289.39,289.05,289.19,293.36,288.86,278.48,295.78,293.96,295.14,289.11,283.55,284.27,286.57,282.89,287.2,291.24,286.85,296.64,292.48,298.0,288.33,287.66,285.82,283.56,279.1,277.43,297.348,299.59,298.66,298.56,298.62,299.54
2017-10-13 10:00:00,279.62,279.66,283.31,280.04,288.76,289.16,288.34,292.86,286.78,277.16,295.9,293.71,294.69,289.63,282.88,284.14,285.81,283.15,287.43,292.26,286.84,296.88,292.24,298.41,288.33,287.64,285.82,283.31,278.12,277.49,297.348,299.15,299.66,298.56,298.62,299.15
2017-10-13 11:00:00,280.1,279.28,282.42,279.84,287.99,288.91,287.35,291.68,286.3,276.15,296.27,293.02,295.03,289.14,282.15,284.71,285.71,282.89,287.15,292.59,287.15,296.9,291.82,298.28,287.88,287.64,285.66,283.64,277.45,277.92,299.116,300.15,301.15,300.15,300.15,300.15
2017-10-13 12:00:00,279.64,279.15,281.87,280.15,287.98,289.09,287.18,291.01,285.81,276.81,296.27,293.02,296.02,289.3,281.68,284.99,285.56,282.64,287.38,293.6,287.15,296.37,291.56,298.04,287.29,287.75,285.66,284.98,277.77,277.73,299.116,300.15,302.15,300.74,300.68,300.15
2017-10-13 13:00:00,280.12,279.28,281.25,280.16,287.15,289.05,286.17,290.48,285.31,275.45,296.02,293.15,296.4,289.63,281.37,285.43,285.45,283.64,287.57,294.65,287.15,297.49,291.69,298.28,288.3,287.76,286.07,285.6,278.75,280.43,299.116,300.15,303.15,300.74,300.68,300.15
2017-10-13 14:00:00,279.35,279.4,280.99,280.16,286.76,289.9,285.2,290.26,285.77,275.87,296.64,295.71,297.48,289.59,281.58,286.13,285.75,285.13,287.98,295.05,287.34,300.16,291.73,299.48,289.57,287.97,286.9,287.0,282.07,283.21,296.844,299.71,303.66,300.15,300.15,299.76
2017-10-13 15:00:00,279.15,279.78,280.41,279.81,287.07,289.47,285.98,291.14,290.11,277.6,298.15,299.22,299.47,291.48,283.02,287.69,287.51,286.66,289.3,296.35,288.14,301.15,292.15,300.53,291.15,288.18,288.06,288.45,284.43,286.69,296.844,299.15,303.15,299.15,299.15,299.15
2017-10-13 16:00:00,279.16,280.51,281.0,279.81,287.88,290.05,288.9,293.64,292.39,280.48,300.02,301.82,302.27,293.31,283.42,289.0,288.5,288.92,289.81,297.33,289.48,301.49,292.4,302.14,292.58,288.38,288.97,289.65,286.1,288.89,296.844,298.71,303.15,299.15,299.15,298.76
2017-10-13 17:00:00,280.11,281.64,285.31,280.7,290.39,290.87,291.8,297.04,294.4,282.91,300.47,302.96,303.26,295.31,284.21,290.35,290.24,291.91,291.31,297.66,290.47,301.82,292.57,302.59,293.58,289.18,289.6,290.53,288.1,290.07,291.294,297.71,294.069,298.15,298.15,297.76
2017-10-13 18:00:00,280.93,282.78,288.31,281.66,292.27,292.91,294.92,299.94,296.63,285.13,302.26,303.65,304.37,297.48,284.81,292.26,292.04,294.65,292.14,298.6,292.15,302.15,292.73,303.26,294.29,289.78,289.79,290.98,290.15,290.65,291.294,297.71,294.069,299.494,299.494,297.76
2017-10-13 19:00:00,281.73,284.51,289.97,282.35,294.27,294.57,296.8,302.04,298.18,286.89,302.49,303.84,304.37,299.93,286.86,294.99,293.86,294.92,293.48,299.65,293.35,302.97,292.98,303.15,294.58,290.58,290.15,291.15,290.15,290.65,291.294,296.71,299.15,299.494,299.494,296.76
2017-10-13 20:00:00,282.73,285.03,291.98,282.27,295.84,295.56,299.13,303.85,299.16,288.37,304.15,305.21,305.4,300.78,287.46,295.8,295.23,297.89,294.65,300.34,293.35,302.48,293.14,303.26,295.3,291.01,290.24,291.22,289.15,290.4,287.721,297.26,298.15,299.496,299.496,297.37
2017-10-13 21:00:00,283.33,285.72,294.32,283.38,297.21,296.53,299.54,305.49,298.92,289.49,304.28,305.71,306.04,301.64,288.28,297.86,296.04,298.65,295.15,300.78,293.85,302.32,292.84,303.38,295.31,290.99,290.57,291.07,288.8,290.16,287.721,295.15,297.15,299.496,299.496,295.15
2017-10-13 22:00:00,283.94,285.8,295.82,283.94,297.98,296.8,300.55,306.15,299.62,290.37,304.54,305.53,305.81,301.98,288.65,298.74,295.84,298.39,295.56,300.79,293.6,302.15,292.69,302.77,294.45,290.96,290.48,290.48,288.45,289.63,287.721,294.15,296.15,299.496,299.496,294.15
2017-10-13 23:00:00,284.36,286.4,296.88,284.15,297.73,296.73,301.34,306.6,298.4,290.53,304.03,304.9,304.93,301.64,287.48,298.32,295.45,295.89,294.99,300.06,292.49,300.98,292.15,301.92,293.32,290.18,289.9,290.23,288.45,288.24,285.652,294.15,289.877,299.477,299.477,294.15
2017-10-14 00:00:00,284.34,286.87,296.74,284.59,297.69,296.15,301.4,306.65,298.39,290.37,304.03,304.88,304.92,300.5,287.24,297.53,294.75,295.88,293.73,298.65,291.47,300.34,292.15,301.04,293.14,289.95,289.9,290.23,288.1,287.17,285.652,294.15,289.877,299.477,299.477,294.15
2017-10-14 01:00:00,282.777,281.252,292.477,283.402,297.652,297.227,297.527,303.652,295.802,287.777,304.402,303.677,304.877,299.252,282.552,295.427,290.727,290.677,290.052,298.902,289.177,299.327,293.077,300.152,292.877,289.877,290.927,291.377,287.502,288.177,285.652,288.302,289.877,299.477,299.477,287.302
2017-10-14 02:00:00,279.64,283.52,291.63,281.34,295.21,293.53,297.14,304.73,292.38,284.4,299.28,300.15,300.04,296.8,280.29,294.99,293.36,289.13,289.12,296.07,290.37,299.01,291.51,300.81,290.15,289.067,289.9,290.32,287.467,285.99,284.692,287.292,288.717,299.292,299.292,286.567
2017-10-14 03:00:00,280.12,281.94,290.18,281.35,293.92,292.14,294.83,302.6,292.36,283.54,299.39,299.52,299.59,296.78,280.01,294.44,293.14,287.39,289.14,295.59,290.34,298.76,291.51,300.78,289.03,288.39,289.65,290.06,287.8,285.74,284.692,293.15,288.717,299.292,299.292,293.15
2017-10-14 04:00:00,279.1,280.44,288.8,280.14,292.82,290.59,292.15,299.94,290.84,282.82,298.76,298.58,299.6,295.95,279.08,293.29,292.34,287.64,289.16,295.35,290.24,298.43,290.9,300.66,288.51,287.9,289.48,289.9,287.1,285.99,284.692,294.22,293.15,292.15,292.15,294.31
2017-10-14 05:00:00,278.5,279.73,288.09,279.04,291.41,290.72,291.28,298.53,290.6,282.03,298.26,297.83,298.14,294.82,278.22,292.42,291.87,288.19,289.42,295.15,289.44,297.84,290.73,300.4,287.51,288.14,289.48,289.65,287.1,285.69,292.358,294.71,292.66,292.15,292.15,294.76
2017-10-14 06:00:00,278.89,278.17,285.85,278.24,291.3,289.9,290.12,297.15,288.75,281.04,296.9,297.35,297.14,294.1,277.86,291.84,291.58,288.33,290.2,294.94,290.04,297.84,290.48,300.4,286.49,287.65,289.48,289.48,287.45,285.91,292.358,294.71,294.15,291.46,291.64,294.76
2017-10-14 07:00:00,279.16,277.29,284.84,277.02,290.45,289.14,290.72,295.49,287.43,280.27,296.28,296.59,296.74,293.63,278.29,290.85,291.5,286.39,289.69,294.93,289.55,298.03,290.32,300.4,286.0,286.87,289.4,289.33,287.45,285.82,292.358,296.11,295.66,295.77,296.01,296.28
2017-10-14 08:00:00,278.88,276.79,284.71,276.36,290.15,288.76,288.53,294.51,287.78,279.48,297.03,296.28,296.14,293.12,278.48,290.42,290.96,286.14,288.98,294.59,289.71,297.83,290.31,300.28,285.82,285.88,289.4,289.33,287.05,286.07,298.113,299.15,297.66,297.37,297.55,299.15
2017-10-14 09:00:00,278.87,275.9,283.6,275.84,289.29,288.46,287.2,293.01,285.86,278.71,296.78,295.34,295.54,292.94,278.35,290.84,290.43,286.14,289.18,294.48,289.45,297.43,290.15,299.78,285.32,285.86,289.4,289.65,286.15,286.16,298.113,299.59,298.66,298.96,299.08,299.54
2017-10-14 10:00:00,278.61,276.03,283.61,275.84,289.14,287.15,287.72,292.35,286.44,278.6,296.65,295.34,295.15,293.11,279.22,289.96,289.88,286.9,288.96,294.04,289.55,297.43,289.97,299.72,284.49,285.88,289.4,289.48,285.73,285.91,298.113,300.15,301.77,298.96,299.08,300.15
2017-10-14 11:00:00,278.12,275.16,283.08,275.04,288.37,287.04,285.52,292.35,285.73,278.39,296.65,294.65,295.14,293.24,279.02,289.96,289.65,287.15,288.79,293.95,289.48,297.03,290.07,299.73,284.32,286.63,289.32,289.73,285.77,285.97,298.737,300.15,301.66,298.96,299.08,300.15
2017-10-14 12:00:00,278.29,275.27,282.83,275.44,287.69,286.49,285.87,291.52,284.39,278.16,296.53,294.52,295.14,293.44,279.22,289.68,289.69,286.9,288.79,293.69,289.48,296.76,290.15,299.78,283.84,287.16,289.4,289.82,286.45,286.4,298.737,300.15,302.66,300.15,300.15,300.15
2017-10-14 13:00:00,278.29,275.89,283.65,275.14,287.23,286.68,285.51,290.16,283.88,277.77,296.53,294.46,295.54,294.74,279.75,289.67,289.85,289.15,288.74,293.69,289.49,296.96,290.23,300.04,286.15,288.15,289.78,290.15,287.12,287.62,298.737,300.15,303.15,300.15,300.15,300.15
2017-10-14 14:00:00,278.67,276.02,282.81,275.35,287.57,286.19,285.7,290.16,284.39,277.62,297.15,296.46,298.04,295.53,280.62,290.7,289.85,292.43,290.81,293.75,289.71,299.55,291.15,300.72,289.11,288.34,290.48,291.15,287.8,288.98,295.707,300.15,304.15,299.15,299.15,300.15
2017-10-14 15:00:00,278.7,276.4,283.48,274.94,286.75,286.88,286.53,290.35,290.18,279.27,298.78,299.53,301.04,295.62,281.5,294.52,290.06,295.66,292.64,293.95,289.59,301.14,291.98,301.37,291.84,289.15,291.06,291.73,288.12,289.14,295.707,299.15,303.15,298.56,298.62,299.15
2017-10-14 16:00:00,279.08,277.4,285.94,275.64,287.67,287.27,290.91,293.54,292.44,282.92,300.26,301.78,302.35,295.97,283.88,297.8,289.95,298.87,295.15,294.15,290.44,301.93,292.64,302.27,294.32,289.77,291.33,292.48,288.78,289.98,295.707,298.71,302.66,296.96,297.08,298.76
2017-10-14 17:00:00,280.33,278.27,290.48,277.63,290.74,290.99,294.52,296.54,293.69,284.49,301.13,303.15,303.55,297.34,285.88,300.41,290.05,299.93,296.99,294.65,291.65,302.64,293.39,302.03,295.99,290.58,292.48,293.69,289.41,291.23,290.586,297.71,301.66,296.37,296.55,297.76
2017-10-14 18:00:00,281.34,279.9,292.23,279.48,293.86,293.57,295.74,299.48,294.93,286.23,303.41,304.48,304.82,298.79,286.72,302.47,290.97,301.54,298.48,295.15,291.87,302.94,294.39,303.28,296.57,290.97,293.05,294.73,289.8,292.39,290.586,297.71,300.17,298.15,298.15,297.76
2017-10-14 19:00:00,282.35,280.89,293.74,282.03,296.92,295.56,296.74,301.45,295.59,287.11,304.02,305.02,304.95,299.35,286.87,304.15,290.35,301.18,299.15,295.15,291.56,301.95,295.6,302.89,297.14,291.99,293.65,294.82,290.79,292.71,290.586,297.26,299.66,298.15,298.15,297.37
2017-10-14 20:00:00,282.74,283.02,295.48,284.55,299.09,298.08,297.34,303.15,296.96,287.35,304.65,305.59,305.05,299.7,286.65,304.15,290.51,301.66,300.14,295.79,291.56,302.33,296.42,302.77,297.98,291.57,293.65,294.9,290.8,292.7,287.123,297.26,298.77,298.15,298.15,297.37
2017-10-14 21:00:00,283.15,285.57,296.4,284.65,301.34,298.87,298.15,304.85,298.41,284.94,304.6,305.75,305.28,300.57,285.62,304.57,291.04,301.64,300.48,296.45,291.35,302.17,296.82,302.28,298.32,291.34,293.49,294.81,290.8,292.99,287.123,296.26,298.15,298.373,298.373,296.37
2017-10-14 22:00:00,283.75,286.76,297.84,285.25,301.87,298.15,297.79,305.75,298.87,283.03,305.03,305.59,304.85,299.65,284.75,304.29,291.15,301.15,300.17,296.15,291.27,301.14,296.48,302.26,297.46,290.56,293.16,294.48,290.13,292.48,287.123,295.82,297.15,298.373,298.373,295.98
2017-10-14 23:00:00,283.97,287.51,298.07,285.55,302.05,299.0,298.15,305.7,298.89,283.26,304.89,305.15,304.56,297.47,284.02,303.19,291.35,299.64,299.6,295.86,290.71,301.15,294.24,301.4,295.51,289.75,292.61,293.3,289.8,291.48,285.407,293.15,290.732,298.257,298.257,293.15
2017-10-15 00:00:00,283.6,288.39,298.42,285.93,301.87,298.62,297.81,306.48,297.37,283.25,304.04,303.66,302.73,293.32,283.35,302.29,291.55,297.89,297.99,294.69,290.6,299.56,291.64,300.59,294.2,289.15,292.06,293.23,289.79,290.79,285.407,292.15,290.732,298.257,298.257,292.15
2017-10-15 01:00:00,283.36,287.67,297.79,286.15,301.33,297.44,296.32,306.04,292.11,281.6,300.9,301.59,300.37,293.15,282.22,300.72,291.55,297.39,297.15,293.42,289.7,298.77,290.78,300.4,292.5,289.15,291.7,292.97,289.45,289.24,285.407,292.15,290.732,298.257,298.257,292.15
2017-10-15 02:00:00,283.0,285.07,295.91,285.48,298.96,295.23,295.31,304.59,289.56,279.05,300.4,300.95,299.37,291.94,281.58,299.28,291.61,296.39,295.95,292.42,289.59,298.76,290.48,300.15,292.16,288.76,290.99,292.56,288.21,288.39,284.51,292.15,289.21,298.135,298.135,292.15
2017-10-15 03:00:00,282.56,283.3,292.57,284.82,296.15,293.51,292.3,301.65,287.87,277.8,300.52,300.49,299.39,291.17,281.58,298.88,291.35,295.39,295.14,291.55,290.15,298.92,289.42,300.05,291.32,288.39,290.82,291.98,287.77,288.47,284.51,292.63,294.15,293.15,293.15,292.65
2017-10-15 04:00:00,282.54,281.77,292.36,284.04,295.74,292.22,292.73,299.49,287.37,276.14,299.29,299.77,297.14,289.17,281.42,299.15,291.45,294.9,294.67,291.64,289.7,298.01,289.14,300.05,291.01,288.41,290.82,292.06,287.88,288.0,284.51,292.71,293.38,290.87,290.96,292.76
2017-10-15 05:00:00,282.14,280.9,290.08,282.25,294.59,291.06,291.75,297.15,285.87,274.56,298.66,299.28,296.96,288.02,281.15,298.45,291.55,294.15,294.67,291.15,289.7,297.63,288.6,299.87,290.51,288.39,291.16,291.48,287.77,288.23,291.84,292.71,293.17,290.37,290.55,292.76
2017-10-15 06:00:00,282.14,279.89,287.76,282.04,292.9,290.14,290.29,296.62,284.66,273.56,296.94,298.55,296.04,287.47,281.0,297.68,291.7,293.89,294.69,291.14,290.24,297.38,288.51,299.58,290.37,288.4,290.98,291.53,287.4,287.78,291.84,294.15,295.15,291.96,292.08,294.15
2017-10-15 07:00:00,282.37,279.52,287.51,280.45,291.73,290.22,289.95,297.15,283.66,273.9,295.93,298.02,295.45,285.97,280.29,296.56,291.84,292.9,294.92,291.03,290.64,297.01,288.31,299.58,290.51,288.63,290.99,291.39,287.52,288.23,291.84,297.15,295.17,295.56,295.62,297.15
2017-10-15 08:00:00,282.37,279.27,286.4,279.85,291.32,289.76,288.46,295.01,283.37,272.91,295.26,297.9,295.04,284.48,279.61,296.05,292.15,292.39,294.92,290.95,290.46,296.82,287.78,299.43,290.57,288.64,290.9,291.48,287.55,287.92,297.518,298.59,296.38,296.96,297.08,298.54
2017-10-15 09:00:00,282.14,278.77,284.65,279.05,290.83,289.38,287.98,294.37,280.01,272.8,295.9,297.68,294.65,284.15,279.15,294.69,292.51,291.9,295.38,290.93,291.04,297.02,287.73,298.52,290.18,288.63,290.9,291.4,287.08,288.0,297.518,299.15,298.01,297.96,298.08,299.15
2017-10-15 10:00:00,282.14,278.02,284.72,278.25,290.67,288.92,286.98,292.7,279.25,272.37,295.69,295.15,294.24,283.66,278.61,292.35,292.75,291.39,295.43,291.14,291.7,297.18,287.98,298.27,290.84,288.9,291.06,291.15,287.41,288.46,297.518,299.71,298.88,298.56,298.62,299.76
